day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
2;898400;BANANAS;4787;23;;;;;4793;23;;;;;4790.0;6842.865234375
2;898500;BANANAS;4787;21;;;;;4793;21;;;;;4790.0;6843.0390625
2;898500;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;12057.0
2;898500;COCONUTS;7917;75;7916;131;;;7919;206;;;;;7918.0;-127708.0
2;898500;PINA_COLADAS;14837;83;;;;;14840;83;;;;;14838.5;-87238.5
2;898600;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;12057.0
2;898600;COCONUTS;7918;178;;;;;7920;54;7921;124;;;7919.0;-127013.0
2;898600;BANANAS;4787;20;;;;;4793;20;;;;;4790.0;6842.705078125
2;898600;PINA_COLADAS;14841;95;;;;;14844;95;;;;;14842.5;-85887.5
2;898700;BANANAS;4786;31;;;;;4789;3;4791;7;4793;31;4787.5;6841.298828125
2;898700;PEARLS;9996;1;9995;30;;;10002;7;10004;1;10005;30;9999.0;12057.0
2;898700;COCONUTS;7917;173;;;;;7920;173;;;;;7918.5;-127301.5
2;898700;PINA_COLADAS;14839;90;;;;;14842;90;;;;;14840.5;-86634.0
2;898800;PINA_COLADAS;14842;99;;;;;14845;30;14846;69;;;14843.5;-85553.0
2;898800;PEARLS;9995;21;;;;;10002;1;10005;21;;;9998.5;12057.0
2;898800;COCONUTS;7917;198;;;;;7920;198;;;;;7918.5;-127264.0
2;898800;BANANAS;4786;21;;;;;4791;1;4793;21;;;4788.5;6841.23828125
2;898900;BANANAS;4786;21;;;;;4791;6;4793;21;;;4788.5;6841.3828125
2;898900;PEARLS;9995;21;;;;;10002;6;10005;21;;;9998.5;12057.0
2;898900;COCONUTS;7919;200;;;;;7921;61;7922;139;;;7920.0;-126406.5
2;898900;PINA_COLADAS;14848;76;;;;;14851;76;;;;;14849.5;-83864.0
2;899000;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;12057.0
2;899000;COCONUTS;7919;160;;;;;7922;160;;;;;7920.5;-126246.0
2;899000;BANANAS;4786;21;;;;;4793;21;;;;;4789.5;6840.90234375
2;899000;PINA_COLADAS;14849;100;;;;;14852;100;;;;;14850.5;-83473.5
2;899100;BANANAS;4786;2;4785;28;;;4792;30;;;;;4789.0;6838.0078125
2;899100;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;12057.0
2;899100;COCONUTS;7919;61;7918;150;;;7921;211;;;;;7920.0;-126443.5
2;899100;PINA_COLADAS;14850;100;;;;;14851;21;14853;39;14854;61;14850.5;-83148.0
2;899200;PINA_COLADAS;14849;24;14848;50;;;14852;74;;;;;14850.5;-83678.0
2;899200;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;12057.0
2;899200;COCONUTS;7919;210;;;;;7922;210;;;;;7920.5;-126065.5
2;899200;BANANAS;4786;29;;;;;4792;1;4793;28;;;4789.0;6839.7109375
2;899300;BANANAS;4786;1;4785;23;;;4792;24;;;;;4789.0;6837.994140625
2;899300;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;12057.0
2;899300;COCONUTS;7919;179;;;;;7921;76;7922;103;;;7920.0;-126335.5
2;899300;PINA_COLADAS;14849;40;14848;74;;;14851;40;14852;74;;;14850.0;-83709.0
2;899400;PEARLS;9996;2;9995;24;;;9998;8;10002;4;10004;2;9997.0;12057.0
2;899400;COCONUTS;7920;63;7919;134;;;7922;197;;;;;7921.0;-125909.5
2;899400;BANANAS;4785;26;;;;;4790;4;4792;26;;;4787.5;6837.33984375
2;899400;PINA_COLADAS;14849;87;;;;;14852;87;;;;;14850.5;-83550.0
2;899500;BANANAS;4790;1;4785;30;;;4792;30;;;;;4791.0;6836.5859375
2;899500;PEARLS;10002;1;9995;30;;;10005;30;;;;;10003.5;12073.0
2;899500;COCONUTS;7919;180;;;;;7922;180;;;;;7920.5;-126171.5
2;899500;PINA_COLADAS;14847;32;14846;56;;;14849;32;14850;56;;;14848.0;-84320.5
2;899600;PINA_COLADAS;14845;37;14844;86;;;14847;86;;;;;14846.0;-85150.5
2;899600;PEARLS;10002;1;9995;30;;;10005;30;;;;;10003.5;12078.0
2;899600;COCONUTS;7918;202;;;;;7920;73;7921;129;;;7919.0;-126923.5
2;899600;BANANAS;4785;30;;;;;4792;30;;;;;4788.5;6837.8291015625
2;899700;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;12080.0
2;899700;BANANAS;4785;1;4784;30;;;4791;31;;;;;4788.0;6836.330078125
2;899700;COCONUTS;7918;185;;;;;7921;185;;;;;7919.5;-126785.0
2;899700;PINA_COLADAS;14844;111;;;;;14847;39;14848;72;;;14845.5;-84956.5
2;899800;COCONUTS;7918;220;;;;;7920;73;7921;147;;;7919.0;-126997.0
2;899800;PEARLS;9998;3;9996;1;9995;24;10004;1;10005;24;;;10001.0;12080.0
2;899800;BANANAS;4786;3;4785;25;;;4791;25;;;;;4788.5;6837.291015625
2;899800;PINA_COLADAS;14844;92;;;;;14847;92;;;;;14845.5;-85067.5
2;899900;PEARLS;9996;2;9995;24;;;10002;4;10004;2;10005;24;9999.0;12080.0
2;899900;BANANAS;4785;26;;;;;4790;4;4792;26;;;4787.5;6838.3671875
2;899900;COCONUTS;7916;183;;;;;7917;57;7919;183;;;7916.5;-127963.0
2;899900;PINA_COLADAS;14838;98;;;;;14841;98;;;;;14839.5;-86949.0
2;900000;PINA_COLADAS;14838;93;;;;;14841;93;;;;;14839.5;-86905.0
2;900000;COCONUTS;7916;199;;;;;7919;199;;;;;7917.5;-127767.5
2;900000;PEARLS;10002;1;9996;1;9995;26;10004;1;10005;26;;;10003.0;12080.0
2;900000;BANANAS;4785;27;;;;;4791;1;4792;26;;;4788.0;6837.771484375
2;900100;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;12082.0
2;900100;BANANAS;4785;21;;;;;4792;21;;;;;4788.5;6838.45703125
2;900100;COCONUTS;7917;208;;;;;7920;208;;;;;7918.5;-127285.0
2;900100;PINA_COLADAS;14840;22;14839;68;;;14843;90;;;;;14841.5;-86375.0
2;900200;COCONUTS;7917;149;;;;;7920;149;;;;;7918.5;-127327.5
2;900200;PEARLS;9996;2;9995;21;;;9998;8;10004;2;10005;21;9997.0;12082.0
2;900200;BANANAS;4785;23;;;;;4791;2;4792;21;;;4788.0;6838.09765625
2;900200;PINA_COLADAS;14840;32;14839;56;;;14841;20;14843;88;;;14840.5;-86378.5
2;900300;PEARLS;9998;10;9996;1;9995;29;10004;1;10005;29;;;10001.0;12098.0
2;900300;BANANAS;4786;10;4785;30;;;4791;1;4792;29;;;4788.5;6837.59375
2;900300;COCONUTS;7917;195;;;;;7920;195;;;;;7918.5;-127251.5
2;900300;PINA_COLADAS;14840;89;;;;;14843;89;;;;;14841.5;-86177.5
2;900400;PINA_COLADAS;14841;87;;;;;14844;87;;;;;14842.5;-85877.0
2;900400;COCONUTS;7918;60;7917;111;;;7920;171;;;;;7919.0;-127109.5
2;900400;BANANAS;4786;8;4785;31;;;4791;31;;;;;4788.5;6837.333984375
2;900400;PEARLS;10002;3;9998;8;9996;1;10004;1;10005;30;;;10003.0;12098.0
2;900500;BANANAS;4786;6;4785;32;;;4792;32;;;;;4789.0;6838.8671875
2;900500;PEARLS;9998;6;9996;2;9995;30;10004;2;10005;30;;;10001.0;12104.0
2;900500;COCONUTS;7917;159;;;;;7920;159;;;;;7918.5;-127211.0
2;900500;PINA_COLADAS;14840;91;;;;;14843;91;;;;;14841.5;-86358.5
2;900600;COCONUTS;7918;186;;;;;7921;186;;;;;7919.5;-126697.0
2;900600;BANANAS;4786;29;;;;;4792;29;;;;;4789.0;6839.83984375
2;900600;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;12104.0
2;900600;PINA_COLADAS;14842;25;14841;57;;;14844;25;14845;57;;;14843.0;-85820.5
2;900700;BANANAS;4787;4;4786;29;;;4793;29;;;;;4790.0;6841.62109375
2;900700;PEARLS;10000;3;9998;4;9996;2;10004;2;10005;27;;;10002.0;12104.0
2;900700;COCONUTS;7918;178;;;;;7921;178;;;;;7919.5;-126762.5
2;900700;PINA_COLADAS;14840;21;14839;66;;;14842;21;14843;66;;;14841.0;-86416.0
2;900800;PINA_COLADAS;14838;29;14837;54;;;14841;83;;;;;14839.5;-86967.0
2;900800;COCONUTS;7919;211;;;;;7922;211;;;;;7920.5;-126266.5
2;900800;BANANAS;4787;3;4786;22;;;4793;23;;;;;4790.0;6854.26953125
2;900800;PEARLS;9998;2;9996;1;9995;22;10004;1;10005;22;;;10001.0;12104.0
2;900900;BANANAS;4787;25;;;;;4793;25;;;;;4790.0;6853.4765625
2;900900;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;12104.0
2;900900;COCONUTS;7919;172;;;;;7922;172;;;;;7920.5;-126131.0
2;900900;PINA_COLADAS;14839;97;;;;;14842;97;;;;;14840.5;-86533.5
2;901000;BANANAS;4786;25;;;;;4793;26;;;;;4789.5;6854.453125
2;901000;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;12104.0
2;901000;COCONUTS;7918;164;;;;;7921;164;;;;;7919.5;-126582.5
2;901000;PINA_COLADAS;14838;25;14837;72;;;14840;25;14841;72;;;14839.0;-87030.0
2;901100;BANANAS;4792;1;4787;2;4786;24;4793;26;;;;;4792.5;6854.97265625
2;901100;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;12104.0
2;901100;COCONUTS;7918;216;;;;;7920;80;7921;136;;;7919.0;-127003.5
2;901100;PINA_COLADAS;14837;99;;;;;14840;99;;;;;14838.5;-87169.0
2;901200;PINA_COLADAS;14835;94;;;;;14838;94;;;;;14836.5;-87787.0
2;901200;BANANAS;4788;2;4787;27;;;4793;2;4794;25;;;4790.5;6853.0546875
2;901200;PEARLS;9998;2;9996;2;9995;25;10004;2;10005;25;;;10001.0;12119.0
2;901200;COCONUTS;7918;185;;;;;7920;185;;;;;7919.0;-127022.5
2;901300;BANANAS;4788;6;4787;25;;;4794;25;;;;;4791.0;6850.55078125
2;901300;PEARLS;9998;6;9996;1;9995;24;10004;1;10005;24;;;10001.0;12119.0
2;901300;COCONUTS;7918;67;7917;120;;;7920;187;;;;;7919.0;-127102.0
2;901300;PINA_COLADAS;14836;90;;;;;14839;90;;;;;14837.5;-87552.5
2;901400;BANANAS;4787;26;;;;;4793;26;;;;;4790.0;6855.15234375
2;901400;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;12119.0
2;901400;COCONUTS;7918;155;;;;;7921;155;;;;;7919.5;-126849.0
2;901400;PINA_COLADAS;14837;108;;;;;14840;108;;;;;14838.5;-87118.0
2;901500;BANANAS;4787;24;;;;;4793;1;4794;23;;;4790.0;6852.26171875
2;901500;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;12119.0
2;901500;COCONUTS;7918;145;;;;;7921;145;;;;;7919.5;-126657.0
2;901500;PINA_COLADAS;14838;29;14837;72;;;14840;72;;;;;14839.0;-87177.5
2;901600;PINA_COLADAS;14838;30;14837;63;;;14839;31;14841;93;;;14838.5;-86977.0
2;901600;BANANAS;4788;11;4787;22;;;4794;23;;;;;4791.0;6849.78125
2;901600;PEARLS;9998;10;9996;1;9995;22;10004;1;10005;22;;;10001.0;12137.0
2;901600;COCONUTS;7918;226;;;;;7921;226;;;;;7919.5;-126848.5
2;901700;BANANAS;4793;1;4788;26;;;4795;26;;;;;4794.0;6843.703125
2;901700;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;12137.0
2;901700;COCONUTS;7918;202;;;;;7921;202;;;;;7919.5;-126838.0
2;901700;PINA_COLADAS;14838;96;;;;;14841;96;;;;;14839.5;-86787.0
2;901800;BANANAS;4789;28;;;;;4795;28;;;;;4792.0;6839.90234375
2;901800;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;12137.0
2;901800;COCONUTS;7917;41;7916;141;;;7919;182;;;;;7918.0;-127708.5
2;901800;PINA_COLADAS;14836;39;14835;52;;;14839;91;;;;;14837.5;-87569.5
2;901900;PINA_COLADAS;14835;40;14834;75;;;14837;40;14838;75;;;14836.0;-87941.0
2;901900;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;12137.0
2;901900;BANANAS;4793;5;4789;28;;;4795;28;;;;;4794.0;6839.18359375
2;901900;COCONUTS;7916;149;;;;;7919;149;;;;;7917.5;-127892.5
2;902000;PEARLS;9998;9;9996;2;9995;26;10004;2;10005;26;;;10001.0;12137.0
2;902000;BANANAS;4790;9;4789;28;;;4795;28;;;;;4792.5;6843.7890625
2;902000;COCONUTS;7917;207;;;;;7919;80;7920;127;;;7918.0;-127574.0
2;902000;PINA_COLADAS;14836;90;;;;;14839;90;;;;;14837.5;-87407.5
2;902100;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;12137.0
2;902100;BANANAS;4790;1;4789;24;;;4796;25;;;;;4793.0;6835.796875
2;902100;COCONUTS;7917;153;;;;;7920;153;;;;;7918.5;-127438.5
2;902100;PINA_COLADAS;14838;114;;;;;14841;114;;;;;14839.5;-86940.0
2;902200;PEARLS;9998;6;9995;28;;;10005;28;;;;;10001.5;12137.0
2;902200;BANANAS;4790;6;4789;28;;;4796;28;;;;;4793.0;6833.7265625
2;902200;COCONUTS;7916;188;;;;;7919;188;;;;;7917.5;-127799.0
2;902200;PINA_COLADAS;14841;40;14840;95;;;14843;35;14844;60;;;14842.0;-86150.5
2;902300;PINA_COLADAS;14842;81;;;;;14845;81;;;;;14843.5;-85657.0
2;902300;PEARLS;9998;7;9995;21;;;10005;21;;;;;10001.5;12137.0
2;902300;BANANAS;4790;7;4789;21;;;4796;21;;;;;4793.0;6840.265625
2;902300;COCONUTS;7917;190;;;;;7919;57;7920;133;;;7918.0;-127599.5
2;902400;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;12137.0
2;902400;BANANAS;4789;22;;;;;4796;22;;;;;4792.5;6834.34375
2;902400;COCONUTS;7916;156;;;;;7919;156;;;;;7917.5;-127998.0
2;902400;PINA_COLADAS;14841;100;;;;;14844;100;;;;;14842.5;-86033.5
2;902500;PEARLS;9998;3;9996;2;9995;29;10004;2;10005;29;;;10001.0;12137.0
2;902500;BANANAS;4790;4;4789;29;;;4796;31;;;;;4793.0;6835.6875
2;902500;COCONUTS;7915;157;7914;140;;;7917;219;;;;;7916.0;-128884.0
2;902500;PINA_COLADAS;14837;94;;;;;14840;94;;;;;14838.5;-87183.0
2;902600;PEARLS;9996;2;9995;23;;;10002;9;10004;2;10005;23;9999.0;12137.0
2;902600;BANANAS;4790;2;4789;23;;;4794;9;4796;25;;;4792.0;6835.640625
2;902600;COCONUTS;7915;162;;;;;7918;162;;;;;7916.5;-128369.0
2;902600;PINA_COLADAS;14839;104;;;;;14842;104;;;;;14840.5;-86474.0
2;902700;PINA_COLADAS;14837;30;14836;69;;;14838;39;14839;30;14840;69;14837.5;-87294.0
2;902700;BANANAS;4791;5;4790;27;;;4797;27;;;;;4794.0;6828.1328125
2;902700;PEARLS;9998;5;9995;27;;;10005;27;;;;;10001.5;12137.0
2;902700;COCONUTS;7915;192;;;;;7918;192;;;;;7916.5;-128588.0
2;902800;BANANAS;4790;21;;;;;4794;5;4796;21;;;4792.0;6832.359375
2;902800;PEARLS;9995;21;;;;;10002;5;10005;21;;;9998.5;12137.0
2;902800;COCONUTS;7916;157;;;;;7919;157;;;;;7917.5;-127963.0
2;902800;PINA_COLADAS;14838;105;;;;;14841;105;;;;;14839.5;-86820.0
2;902900;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;12137.0
2;902900;COCONUTS;7915;188;;;;;7918;188;;;;;7916.5;-128481.0
2;902900;PINA_COLADAS;14836;21;14835;58;;;14839;79;;;;;14837.5;-87569.0
2;902900;BANANAS;4789;29;;;;;4796;29;;;;;4792.5;6833.15625
2;903000;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;12137.0
2;903000;COCONUTS;7915;188;;;;;7918;188;;;;;7916.5;-128675.0
2;903000;PINA_COLADAS;14834;86;;;;;14837;86;;;;;14835.5;-88062.0
2;903000;BANANAS;4790;26;;;;;4796;26;;;;;4793.0;6831.515625
2;903100;PINA_COLADAS;14832;86;;;;;14835;86;;;;;14833.5;-88647.5
2;903100;BANANAS;4791;8;4790;23;;;4796;23;;;;;4793.5;6831.46875
2;903100;PEARLS;9998;8;9996;1;9995;22;10004;1;10005;22;;;10001.0;12146.0
2;903100;COCONUTS;7914;199;;;;;7917;199;;;;;7915.5;-128973.5
2;903200;BANANAS;4789;22;;;;;4796;22;;;;;4792.5;6838.8046875
2;903200;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;12146.0
2;903200;COCONUTS;7912;181;;;;;7913;68;7915;181;;;7912.5;-130221.5
2;903200;PINA_COLADAS;14825;62;;;;;14826;3;14828;28;14829;62;14825.5;-90629.0
2;903300;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;12146.0
2;903300;COCONUTS;7913;208;;;;;7915;60;7916;148;;;7914.0;-129938.0
2;903300;PINA_COLADAS;14824;81;;;;;14827;81;;;;;14825.5;-91062.5
2;903300;BANANAS;4789;30;;;;;4795;30;;;;;4792.0;6843.484375
2;903400;PEARLS;9996;2;9995;26;;;10002;6;10004;2;10005;26;9999.0;12146.0
2;903400;COCONUTS;7913;197;;;;;7916;197;;;;;7914.5;-129897.0
2;903400;PINA_COLADAS;14823;99;;;;;14824;28;14826;99;;;14823.5;-91271.0
2;903400;BANANAS;4789;28;;;;;4794;6;4795;2;4796;26;4791.5;6841.3359375
2;903500;PINA_COLADAS;14824;39;14823;91;;;14826;91;;;;;14825.0;-91273.5
2;903500;BANANAS;4794;1;4789;28;;;4796;28;;;;;4795.0;6838.9296875
2;903500;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;12146.0
2;903500;COCONUTS;7913;51;7912;104;;;7915;155;;;;;7914.0;-130036.0
2;903600;BANANAS;4790;2;4789;27;;;4796;29;;;;;4793.0;6835.7890625
2;903600;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;12146.0
2;903600;COCONUTS;7914;62;7913;111;;;7916;173;;;;;7915.0;-129461.5
2;903600;PINA_COLADAS;14826;103;;;;;14827;21;14829;37;14830;66;14826.5;-90369.0
2;903700;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;12146.0
2;903700;COCONUTS;7914;52;7913;122;;;7916;174;;;;;7915.0;-129476.5
2;903700;PINA_COLADAS;14825;40;14824;62;;;14827;40;14828;62;;;14826.0;-90899.5
2;903700;BANANAS;4790;28;;;;;4796;28;;;;;4793.0;6833.03125
2;903800;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;12146.0
2;903800;COCONUTS;7914;199;;;;;7917;199;;;;;7915.5;-129091.5
2;903800;PINA_COLADAS;14825;93;;;;;14826;36;14828;93;;;14825.5;-90699.0
2;903800;BANANAS;4789;24;;;;;4790;1;4796;24;;;4789.5;6838.2265625
2;903900;PINA_COLADAS;14829;95;;;;;14832;95;;;;;14830.5;-89647.5
2;903900;BANANAS;4790;4;4789;32;;;4796;32;;;;;4793.0;6842.1484375
2;903900;PEARLS;9998;4;9996;2;9995;30;10004;2;10005;30;;;10001.0;12146.0
2;903900;COCONUTS;7915;158;;;;;7918;158;;;;;7916.5;-128533.5
2;904000;BANANAS;4789;27;;;;;4796;27;;;;;4792.5;6840.6015625
2;904000;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;12146.0
2;904000;COCONUTS;7915;177;;;;;7918;177;;;;;7916.5;-128355.5
2;904000;PINA_COLADAS;14829;97;;;;;14832;97;;;;;14830.5;-89579.5
2;904100;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;12146.0
2;904100;COCONUTS;7914;217;;;;;7917;217;;;;;7915.5;-129120.0
2;904100;PINA_COLADAS;14826;94;;;;;14829;94;;;;;14827.5;-90542.0
2;904100;BANANAS;4790;29;;;;;4796;29;;;;;4793.0;6835.34375
2;904200;COCONUTS;7914;53;7913;130;;;7916;183;;;;;7915.0;-129519.5
2;904200;PINA_COLADAS;14825;78;;;;;14828;78;;;;;14826.5;-90733.0
2;904200;PEARLS;9998;2;9996;1;9995;27;10004;1;10005;27;;;10001.0;12146.0
2;904200;BANANAS;4790;3;4789;28;;;4795;28;;;;;4792.5;6847.8984375
2;904300;PINA_COLADAS;14824;90;;;;;14827;90;;;;;14825.5;-91038.0
2;904300;PEARLS;9996;1;9995;20;;;10000;5;10004;1;10005;20;9998.0;12146.0
2;904300;BANANAS;4788;21;;;;;4789;4;4795;21;;;4788.5;6857.0234375
2;904300;COCONUTS;7913;169;;;;;7915;56;7916;113;;;7914.0;-129945.5
2;904400;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;12146.0
2;904400;BANANAS;4792;8;4788;23;;;4794;23;;;;;4793.0;6870.65625
2;904400;COCONUTS;7914;42;7913;139;;;7916;181;;;;;7915.0;-129530.0
2;904400;PINA_COLADAS;14826;105;;;;;14829;105;;;;;14827.5;-90499.5
2;904500;COCONUTS;7914;197;;;;;7916;50;7917;147;;;7915.0;-129331.5
2;904500;PINA_COLADAS;14828;103;;;;;14831;103;;;;;14829.5;-89836.5
2;904500;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;12146.0
2;904500;BANANAS;4792;1;4787;25;;;4793;25;;;;;4792.5;6880.2890625
2;904600;COCONUTS;7914;166;;;;;7917;166;;;;;7915.5;-129300.5
2;904600;PINA_COLADAS;14828;29;14827;53;;;14830;29;14831;53;;;14829.0;-90024.5
2;904600;PEARLS;9996;1;9995;22;;;10002;3;10004;1;10005;22;9999.0;12146.0
2;904600;BANANAS;4787;23;;;;;4792;3;4793;1;4794;22;4789.5;6877.796875
2;904700;PINA_COLADAS;14827;24;14826;68;;;14829;24;14830;68;;;14828.0;-90309.5
2;904700;PEARLS;10002;4;9996;2;9995;24;10004;2;10005;24;;;10003.0;12146.0
2;904700;BANANAS;4787;26;;;;;4788;1;4794;26;;;4787.5;6875.578125
2;904700;COCONUTS;7913;167;;;;;7915;49;7916;118;;;7914.0;-129916.0
2;904800;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;12154.0
2;904800;BANANAS;4787;24;;;;;4794;24;;;;;4790.5;6877.5234375
2;904800;COCONUTS;7914;12;7912;187;;;7915;187;;;;;7914.5;-130187.5
2;904800;PINA_COLADAS;14828;102;;;;;14831;102;;;;;14829.5;-89813.0
2;904900;COCONUTS;7913;198;;;;;7914;57;7916;198;;;7913.5;-129717.0
2;904900;PINA_COLADAS;14829;110;;;;;14832;37;14833;73;;;14830.5;-89456.0
2;904900;BANANAS;4787;29;;;;;4792;3;4794;29;;;4789.5;6875.37890625
2;904900;PEARLS;9995;29;;;;;10002;3;10005;29;;;9998.5;12154.0
2;905000;COCONUTS;7914;60;7913;127;;;7916;187;;;;;7915.0;-129455.0
2;905000;PINA_COLADAS;14829;102;;;;;14832;102;;;;;14830.5;-89620.5
2;905000;BANANAS;4788;2;4787;25;;;4793;25;;;;;4790.5;6882.703125
2;905000;PEARLS;9998;2;9996;1;9995;24;10004;1;10005;24;;;10001.0;12154.0
2;905100;PINA_COLADAS;14830;39;14829;75;;;14832;39;14833;75;;;14831.0;-89420.5
2;905100;BANANAS;4787;9;4786;26;;;4793;26;;;;;4790.0;6884.140625
2;905100;PEARLS;9998;9;9995;26;;;10005;26;;;;;10001.5;12154.0
2;905100;COCONUTS;7914;49;7913;147;;;7916;196;;;;;7915.0;-129495.5
2;905200;BANANAS;4786;22;;;;;4793;22;;;;;4789.5;6888.359375
2;905200;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;12154.0
2;905200;COCONUTS;7913;189;;;;;7916;189;;;;;7914.5;-129576.5
2;905200;PINA_COLADAS;14829;29;14828;57;;;14832;86;;;;;14830.5;-89664.5
2;905300;COCONUTS;7912;187;;;;;7915;187;;;;;7913.5;-130247.0
2;905300;PINA_COLADAS;14825;38;14824;59;;;14827;38;14828;59;;;14826.0;-90910.0
2;905300;BANANAS;4786;25;;;;;4791;1;4792;2;4793;23;4788.5;6890.6796875
2;905300;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;12154.0
2;905400;PINA_COLADAS;14826;78;;;;;14829;78;;;;;14827.5;-90539.5
2;905400;BANANAS;4786;23;;;;;4791;1;4793;23;;;4788.5;6887.95703125
2;905400;PEARLS;9996;2;9995;21;;;10002;1;10004;2;10005;21;9999.0;12154.0
2;905400;COCONUTS;7914;64;7913;122;;;7916;186;;;;;7915.0;-129450.5
2;905500;PINA_COLADAS;14824;100;;;;;14827;100;;;;;14825.5;-91015.0
2;905500;BANANAS;4786;25;;;;;4793;25;;;;;4789.5;6886.578125
2;905500;PEARLS;9995;25;;;;;10000;4;10005;25;;;9997.5;12154.0
2;905500;COCONUTS;7913;172;;;;;7915;61;7916;111;;;7914.0;-129986.0
2;905600;BANANAS;4787;30;;;;;4792;1;4794;31;;;4789.5;6879.5
2;905600;PEARLS;9996;2;9995;29;;;10002;1;10004;2;10005;29;9999.0;12154.0
2;905600;COCONUTS;7913;194;;;;;7914;74;7915;75;7916;119;7913.5;-129933.5
2;905600;PINA_COLADAS;14822;89;;;;;14825;39;14826;50;;;14823.5;-91562.0
2;905700;PINA_COLADAS;14821;95;;;;;14824;95;;;;;14822.5;-91975.5
2;905700;BANANAS;4787;25;;;;;4794;25;;;;;4790.5;6878.859375
2;905700;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;12154.0
2;905700;COCONUTS;7913;61;7912;118;;;7915;179;;;;;7914.0;-130052.5
2;905800;PINA_COLADAS;14819;88;;;;;14822;88;;;;;14820.5;-92480.0
2;905800;BANANAS;4790;3;4787;22;;;4792;8;4794;22;;;4791.0;6877.62109375
2;905800;PEARLS;9996;1;9995;21;;;10002;8;10004;1;10005;21;9999.0;12154.0
2;905800;COCONUTS;7912;185;;;;;7914;75;7915;110;;;7913.0;-130574.5
2;905900;PINA_COLADAS;14815;92;;;;;14816;37;14818;92;;;14815.5;-93793.0
2;905900;BANANAS;4787;29;;;;;4792;7;4793;2;4794;27;4789.5;6880.1328125
2;905900;PEARLS;9996;2;9995;27;;;10002;8;10004;2;10005;27;9999.0;12184.0
2;905900;COCONUTS;7911;204;;;;;7914;204;;;;;7912.5;-130988.0
2;906000;BANANAS;4787;31;;;;;4794;31;;;;;4790.5;6877.6328125
2;906000;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;12184.0
2;906000;COCONUTS;7912;148;;;;;7914;46;7915;102;;;7913.0;-130567.5
2;906000;PINA_COLADAS;14815;25;14814;62;;;14818;87;;;;;14816.5;-93863.5
2;906100;PINA_COLADAS;14815;20;14814;53;;;14818;73;;;;;14816.5;-93868.0
2;906100;BANANAS;4787;24;;;;;4794;24;;;;;4790.5;6878.8359375
2;906100;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;12184.0
2;906100;COCONUTS;7912;166;;;;;7915;166;;;;;7913.5;-130371.5
2;906200;PINA_COLADAS;14817;40;14816;54;;;14820;94;;;;;14818.5;-93278.5
2;906200;BANANAS;4788;2;4787;29;;;4794;31;;;;;4791.0;6876.39453125
2;906200;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;12184.0
2;906200;COCONUTS;7913;173;;;;;7915;52;7916;121;;;7914.0;-129983.0
2;906300;BANANAS;4789;3;4788;28;;;4794;28;;;;;4791.5;6873.546875
